,name,link,category,imgs,sellDate,price,size,source
484,BanG Dream! RiNG風カップ,https://bang-dream.com/goods/3434,生活雑貨,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/5dc3c6c3-5858-4271-a798-e2e0c41c9574.jpg,2023年08月12日 (土),1650円（税込）,口径Φ89×87mm (容量　約350ml),イベント商品
485,BanG Dream! トレーディングアクリルキーホルダー 潜在表明ver.,https://bang-dream.com/goods/3403,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/dc60a607-0c6a-4646-abe7-1bbadb7b67bf.jpg,2023年07月01日 (土),770円（税込）,約W70×H45mm,一般商品 全8種
486,BanG Dream! トレーディング缶バッジ 潜在表明ver.,https://bang-dream.com/goods/3407,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/ecca8be1-c8eb-42b5-a8be-7cf325df90c2.jpg,2023年07月01日 (土),550円（税込）,直径：約56mm,一般商品 全5種
487,バンドリ！ ガールズバンドパーティ！ ステッカー 2023 Winter ver.,https://bang-dream.com/goods/3609,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/adc5055f-d353-4cdc-8ce8-85eaa23f0eb3.jpg,2023年12月16日 (土),440円（税込）,約W60×H70mm,一般商品 全8種
488,BanG Dream! 12th☆LIVE DAY3:RAISE A SUILEN「REVEAL」 チャーム付きアクリルスティックキーホルダー,https://bang-dream.com/goods/3559,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/b2630056-e44b-4773-baca-45c613774a84.jpg,2023年11月05日 (日),1650円（税込）,アクリルスティック：約W15×H100mm アクリルチャーム：約W45×H45mm,イベント商品 全5種
489,MyGO!!!!! ZEPP TOUR 2024「彷徨する渇望」 会場別チケット風ステッカー,https://bang-dream.com/goods/3680,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/f1188e2d-192e-4fd4-a1b4-bd9fad69882a.jpg,2024年02月12日 (月),各660円（税込）,約W140×H70mm,イベント商品 全5種
490,BanG Dream! ガールズバンドパーティ！ ショルダーバッグ,https://bang-dream.com/goods/3157,かばん類,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/fa0d1c97-6a73-49b2-bc90-4094b598ad67.jpg,2022年09月22日 (木),5500円（税込）,本体/約W179×H260×D60mm ショルダー/幅25×全長1300mm,イベント商品
491,バンドリ！ ガールズバンドパーティ！ 布ポスター Summer Night Party! ver.,https://bang-dream.com/goods/3794,タペストリー・ポスター類,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/b7fb04e3-ffa4-4b25-b1f0-5636fe8e97ee.jpg,2024年07月26日 (金),3300円,約W470×H1600mm,イベント商品 全8種
492,Roselia アーティストトレーディング缶バッジ vol.5,https://bang-dream.com/goods/3177,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/aa7891ee-0a0c-47a8-9d8e-bef53db94aea.jpg,,各550円(税込),直径：約54mm,イベント商品 全15種
493,BanG Dream! 映画前売り券付きチケットホルダー 処救生 ver.,https://bang-dream.com/goods/3815,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/ac4c37a0-365e-4d78-bc6d-745401f947bb.jpg,2024年08月11日 (日),2700円（税込）,カードケース：約W100×H90mm ネックストラップ：全長約W20×H900mm,イベント商品
494,バンドリ！ ガールズバンドパーティ！ アクリルスタンド 2023ver. ハロー、ハッピーワールド！,https://bang-dream.com/goods/3327,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/8ff37d11-b983-47c0-b4d6-dc069b0fb20a.jpg,2023年03月18日 (土),各1650円（税込）,約W50×H120mm,一般商品 全5種
495,BanG Dream! トレーディング缶バッジ 処救生 ver.,https://bang-dream.com/goods/3813,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/91c2bb03-e8ad-4b27-86df-c02f151470fa.jpg,2024年08月11日 (日),550円（税込）,直径約56mm,イベント商品 全10種
496,BanG Dream! ぶあついトレーディングアクリルキーホルダー MyGO!!!!! vol.1,https://bang-dream.com/goods/3550,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/60db1456-479b-4405-a3ac-8f8229aa27a2.jpg,2023年11月04日 (土),770円（税込）,約W60×H80mm,一般商品 全7種
497,MyGO!!!!! ZEPP TOUR 2024「彷徨する渇望」 トレーディング缶バッジ,https://bang-dream.com/goods/3670,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/a1468703-1135-4310-8037-f8dce43cbf7b.jpg,2024年01月23日 (火),550円（税込）,直径約57mm,イベント商品 全10種（1BOX コンプリート仕様）
498,BanG Dream! Special☆LIVE Girls Band Party! 2020→2022 記念ブローチ Morfonica,https://bang-dream.com/goods/3200,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/d990e95b-2b96-49ed-ba10-ae9d68a1ea4b.jpg,2022年11月12日 (土),各1801円（税込）,約H90mm×W40mm,イベント商品 全5種
499,Roselia LIVE TOUR「Rosenchor」 アクリルスタンド,https://bang-dream.com/goods/3653,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/d746c797-71a5-4254-8301-e8166e2dd384.jpg,2024年02月17日 (土),各1760円（税込）,本体：約W80×H150mm以内 台座：約W70×H70mm ※各メンバーによって異なります。,イベント商品 全5種
500,RAISE A SUILEN×Morfonica「Mythology Chapter 2」 アクリルスタンド RAISE A SUILEN,https://bang-dream.com/goods/3079,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/112a4681-275d-40f3-bbfd-7a8238e5398d.jpg,2022年06月18日 (土),各1650円（税込）,本体:H128mm～W150×w72mm～104mm 台座:H63mm×W63mm ※メンバーによって異なります。,イベント商品 全5種
501,バンドリ！ ガールズバンドパーティ！ クリアファイル WEGOver. （倉田ましろ、桐ヶ谷透子、二葉つくし、レイヤ、ロック、マスキング）,https://bang-dream.com/goods/3236,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/545e4712-50c7-4ed8-a156-602037ed89bb.jpg,,550円,A4サイズ,全1種
502,RAISE A SUILEN LIVE 2023「EXCLAMATION HIGHLAND」 記念キーホルダー,https://bang-dream.com/goods/3348,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/5ae4f73e-46a9-42e0-b5d6-b8d5b0f601a5.jpg,2023年05月28日 (日),1650円（税込）,約W148×H61mm,イベント商品 全1種
503,BanG Dream! トレーディングアクリルキーホルダー 影色舞ver.,https://bang-dream.com/goods/3402,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/18691edf-f9a7-4bee-8084-86e8d16cae25.jpg,2023年07月01日 (土),770円（税込）,約W70×H45mm,一般商品 全8種
504,BanG Dream! 11th☆LIVE DAY2:Roselia×Morfonica「星空の夜想曲」 ネックストラップ＆フォンタブ,https://bang-dream.com/goods/3288,スマホグッズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/3baeef5a-3115-4f59-80ff-6e4e5b5c4ce5.jpg,2023年02月05日 (日),各3850円（税込）,フォンタブ：約W60×H120mm以内　ストラップ：フリー,イベント商品 全10種
505,バンドリ！ ガールズバンドパーティ！ クリアファイル 2023ver.,https://bang-dream.com/goods/3332,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/53ed827d-a759-458c-a1fa-713ae6e4a945.jpg,2023年03月18日 (土),各550円（税込）,A4サイズ対応,一般商品 全7種
506,RAISE A SUILEN LIVE 2022「OVERKILL」 クリアファイル,https://bang-dream.com/goods/3069,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/15524bac-9d98-40dd-aa75-a47b6f55598a.jpg,2022年06月19日 (日),440円（税込）,A4サイズ対応,イベント商品
507,バンドリ！ ガールズバンドパーティ！ 布ポスター Letter ver.,https://bang-dream.com/goods/3316,タペストリー・ポスター類,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/8cc628a5-7a8e-415e-8a59-1360ed9e3fa4.jpg,2023年04月01日 (土),各3300円,,全7種
508,BanG Dream! ガールズバンドパーティ！ トレーディングホログラム缶バッジ Pastel＊Palettes,https://bang-dream.com/goods/3130,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/aa593514-1ffd-4509-931f-57a57b64b661.jpg,2022年09月16日 (金),550円（税込）,直径約56mm,一般商品 全10種
509,Roselia LIVE TOUR「Rosenchor」 記念キーホルダー,https://bang-dream.com/goods/3652,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/4fba8557-4ef0-4810-ba9c-9b10fe50b434.jpg,2024年02月17日 (土),1650円（税込）,約W70×H70mm,イベント商品
510,Roselia アーティストトレーディング缶バッジ vol.7,https://bang-dream.com/goods/3513,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/c27fa738-8e80-4b33-99d2-c48b79780be9.jpg,2023年11月04日 (土),550円（税込）,直径約54mm,イベント商品 全15種 (1BOX コンプリート仕様)
511,バンドリ！ ガールズバンドパーティ！ クリアファイル Classic ver.,https://bang-dream.com/goods/3449,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/ce2aed07-9a93-4ccf-bf1d-536339ac0b4b.jpg,2023年10月06日 (金),550円（税込）,A4サイズ対応,イベント商品
512,バンドリ！ ガールズバンドパーティ！ クリアファイル Happy days ver.,https://bang-dream.com/goods/3479,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/30d6c80b-54c0-48fa-8720-fcc0a38e7e35.jpg,2023年09月01日 (金),550円（税込）,A4サイズ対応,一般商品、全1種
513,Poppin'Party×MyGO!!!!! 「Divide/Unite」 トレーティングホログラム缶バッジ,https://bang-dream.com/goods/3727,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/47dbaee0-5ac9-4ef0-98e4-5ad56e1cb363.jpg,2024年04月29日 (月),550円（税込）,直径約56mm,イベント商品 全10種（1BOX コンプリート仕様）
514,バンドリ！ ガールズバンドパーティ！ 靴紐 Morfonica vol.1,https://bang-dream.com/goods/3461,生活雑貨,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/4e37f409-a241-4caf-835c-e09ef137731f.jpg,2023年08月25日 (金),1100円（税込）,約W1300×H10mm,イベント商品
515,バンドリ！ ガールズバンドパーティ！ トレーディングブロマイド WEGOver. vol.2,https://bang-dream.com/goods/3240,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/79c82036-7950-4d00-abc6-150c2589dd0a.jpg,,385円,約W89×H127mm,全20種（トレーディング商品）
516,BanG Dream! トレーディングショートステッカー 処救生 ver.,https://bang-dream.com/goods/3811,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/ed2c7ed5-4314-40c1-946a-1c73c6bf4d25.jpg,2024年08月11日 (日),440円（税込）,約W90×H55mm,イベント商品 全6種
517,BanG Dream! ガールズバンドパーティ! バンドモチーフリング Special Edition RAISE A SUILEN,https://bang-dream.com/goods/3175,その他,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/2cd8e52a-27a1-430d-aa2a-6a751e5b214d.jpg,,各11000円（税込）,7号 / 9号 / 11号 / 13号 / 15号 / 17号 / 19号 / 21号,全5種
518,BanG Dream! シリコンバンド MyGO!!!!! vol.1,https://bang-dream.com/goods/3466,リストバンド,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/d190c2c3-246d-4dce-9378-4a7c427a43f2.jpg,2023年08月25日 (金),770円（税込）,約W202×H20mm以内,イベント商品
519,バンドリ！ ガールズバンドパーティ！ クリアファイル 和洋折衷ver.,https://bang-dream.com/goods/3867,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/2d73ea44-ed03-495e-a8fe-f3f8a813b106.jpg,2024年09月14日 (土),550円（税込）,A4サイズ対応,イベント商品 全1種
520,Ave Mujica 1st LIVE「Perdere Omnia」 シリコンバンド,https://bang-dream.com/goods/3633,リストバンド,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/9b041fa4-77af-4634-8599-9f89484d4fbc.jpg,2024年01月27日 (土),770円（税込）,約W202×H25mm,イベント商品
521,Roselia LIVE TOUR「Rosenchor」 トレーディング缶バッジ,https://bang-dream.com/goods/3655,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/85894c9e-5b3d-4d75-aa15-a64112dfb8d6.jpg,2024年02月17日 (土),550円（税込）,直径約56mm,イベント商品 全10種（1BOX コンプリート仕様）
522,バンドリ！ ガールズバンドパーティ！ アクリルスタンド 2023 Summer ver.,https://bang-dream.com/goods/3381,アクリルスタンド・ジオラマ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/10bf467a-1e88-4c37-be77-12dece377e7f.jpg,2023年07月01日 (土),各1650円（税込）,約W80×H150mm,イベント商品 全7種
523,BanG Dream! ガールズバンドパーティ! バンドモチーフリング Special Edition Poppin'Party,https://bang-dream.com/goods/3169,その他,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/e6ee5815-7da7-4d86-85a8-73d4ececf8ac.jpg,,各11000円（税込）,7号 / 9号 / 11号 / 13号 / 15号 / 17号 / 19号 / 21号,全5種
524,BanG Dream! 11th☆LIVE DAY2:Roselia×Morfonica「星空の夜想曲」 Normal ver. Tシャツ,https://bang-dream.com/goods/3276,アパレル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/64f67d5d-1150-406f-a19b-7f7f30d2a7ad.jpg,2023年02月05日 (日),3850円（税込）,Mサイズ／Lサイズ／XLサイズ,イベント商品
525,バンドリ！ ガールズバンドパーティ！ 和紙風箔押しポストカードセット 和洋折衷ver.,https://bang-dream.com/goods/3865,ブロマイド・ステッカー・シール,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/7768cc20-8045-438d-997d-1835ef339f86.jpg,2024年09月14日 (土),3300円（税込）,約W100×H148mm,イベント商品 全1種
526,Morfonica ZEPP TOUR 2023「forte」 Tシャツ（BLACK・WHITE・NAVY）,https://bang-dream.com/goods/3417,アパレル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/3fef6c86-4334-404b-9137-e1af4f2aff73.jpg,2023年07月20日 (木),各3850円（税込）,L / XLサイズ,イベント商品 全3種
527,Ave Mujica 2nd LIVE「Quaerere Lumina」 シリコンバンド,https://bang-dream.com/goods/3764,タオル,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/62ce857a-72dc-4043-818e-0fb9a807d096.jpg,2024年06月08日 (土),770円（税込）,約W202×H25mm,イベント商品
528,バンドリ！ガールズバンドパーティ！ トレーディングミニ色紙 Classic ver.,https://bang-dream.com/goods/3451,生活雑貨,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/9d74a2af-c9aa-4e4c-b643-b67d9351fd1c.jpg,2023年10月06日 (金),550円（税込）,約W120×H135mm,イベント商品 全8種
529,RAISE A SUILEN×Morfonica「Mythology Chapter 2」 トレーディング缶バッジ,https://bang-dream.com/goods/3080,缶バッジ・ピンズ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/e07a6e5c-e50f-41b6-bed6-6dfc6eaa2476.jpg,2022年06月18日 (土),550円（税込）,全高約54mm,イベント商品 全20種
530,Ave Mujica 1st LIVE「Perdere Omnia」 クリアファイル,https://bang-dream.com/goods/3637,文具,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/9454c54f-6ce6-4945-9c6b-b18bea38f39f.jpg,2024年01月27日 (土),550円（税込）,A4サイズ対応,イベント商品
531,Morfonica アーティストトレーディングアクリルキーホルダー vol.1,https://bang-dream.com/goods/3085,キーホルダー・ストラップ,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/256212f0-5720-4cf4-b4aa-e101a9222b4f.jpg,2022年06月18日 (土),880円（税込）,約H60mm×W80mm,イベント商品 全5種
532,バンドリ！ ガールズバンドパーティ！ B2タペストリー vol.1 Pastel＊Palettes,https://bang-dream.com/goods/3252,タペストリー・ポスター類,https://s3-ap-northeast-1.amazonaws.com/bang-dream-portal/57fb3dc3-8612-4491-86ee-82d747f086f6.jpg,2023年01月09日 (月),3850円（税込）,B2サイズ,イベント商品 全5種
