,番名,链接,评分,放送日期,id,追番人数,播放量,硬币数,弹幕数
2724,银河冒险战记 胎动篇,https://www.bilibili.com/bangumi/play/ss4047,0.0,2001-10-13 16:00:00,4047,2225,40855,22,101
2725,危险调查员,https://www.bilibili.com/bangumi/play/ss5381,0.0,1998-10-04 16:00:00,5381,2210,16598,39,239
2726,幻想叙谭艾尔西亚,https://www.bilibili.com/bangumi/play/ss5452,0.0,1992-10-22 16:00:00,5452,2190,20735,32,121
2727,MIX（僅限台灣地區）,https://www.bilibili.com/bangumi/play/ss26958,0.0,2019-04-05 16:00:00,26958,2188,50267,353,330
2728,八神君的家庭事件,https://www.bilibili.com/bangumi/play/ss5927,0.0,1990-05-24 15:00:00,5927,2184,18490,41,513
2729,神魂合体GODANNAR！！ 第二季,https://www.bilibili.com/bangumi/play/ss3985,0.0,2004-04-04 16:00:00,3985,2142,99041,59,4716
2730,怪力少女,https://www.bilibili.com/bangumi/play/ss5712,0.0,1989-12-20 16:00:00,5712,2138,18917,32,309
2731,太阳之牙达格拉姆,https://www.bilibili.com/bangumi/play/ss2439,0.0,1981-10-22 16:00:00,2439,2117,38534,49,1091
2732,无敌超人赞波3,https://www.bilibili.com/bangumi/play/ss3082,0.0,1977-10-07 16:00:00,3082,2106,30807,39,588
2733,NEXT战记EHRGEIZ,https://www.bilibili.com/bangumi/play/ss2284,0.0,1997-09-30 16:00:00,2284,2104,17225,7,65
2734,甜心戰士 Universe（僅限港澳台地區）,https://www.bilibili.com/bangumi/play/ss23819,0.0,2018-04-07 16:00:00,23819,2083,19951,71,552
2735,超机甲发明小子,https://www.bilibili.com/bangumi/play/ss5478,0.0,1999-02-04 16:00:00,5478,2076,34407,18,123
2736,大小姐搜查网,https://www.bilibili.com/bangumi/play/ss5708,0.0,1996-03-31 16:00:00,5708,2075,15485,31,261
2737,激战！弹珠人 第二季,https://www.bilibili.com/bangumi/play/ss751,0.0,2012-10-07 16:00:00,751,2063,84244,17,284
2738,格斗小霸王,https://www.bilibili.com/bangumi/play/ss2201,0.0,1999-10-04 16:00:00,2201,2023,38375,10,271
2739,病毒,https://www.bilibili.com/bangumi/play/ss5444,0.0,1997-10-01 16:00:00,5444,2017,17601,15,114
2740,Peeping Life -The Perfect Edit,https://www.bilibili.com/bangumi/play/ss5585,0.0,2009-06-17 16:00:00,5585,2011,17181,59,285
2741,永远的大和号,https://www.bilibili.com/bangumi/play/ss4019,0.0,1980-08-01 16:00:00,4019,2005,17262,39,155
2742,新战神金刚：传奇的保护神 第三季,https://www.bilibili.com/bangumi/play/ss6515,0.0,2017-08-03 16:00:00,6515,1988,100617,286,3662
2743,究极超人R,https://www.bilibili.com/bangumi/play/ss5436,0.0,1990-12-31 16:00:00,5436,1980,17853,19,199
2744,索尼克X,https://www.bilibili.com/bangumi/play/ss26018,0.0,2003-04-05 16:00:00,26018,1972,53550,104,249
2745,比得兔（第二季）,https://www.bilibili.com/bangumi/play/ss5440,0.0,2015-01-23 16:00:00,5440,1968,106926,67,221
2746,天命神童,https://www.bilibili.com/bangumi/play/ss2349,0.0,1991-11-12 16:00:00,2349,1968,75512,33,1276
2747,星界的战旗TV版 星界的战旗II,https://www.bilibili.com/bangumi/play/ss2165,0.0,2001-07-10 16:00:00,2165,1949,181468,354,7746
2748,弹道,https://www.bilibili.com/bangumi/play/ss5414,0.0,2004-04-02 16:00:00,5414,1934,37492,29,267
2749,罐装萌兽,https://www.bilibili.com/bangumi/play/ss5396,0.0,2011-06-08 16:00:00,5396,1930,21502,20,195
2750,星界的战旗 星界的战旗III,https://www.bilibili.com/bangumi/play/ss2166,0.0,2000-04-13 16:00:00,2166,1911,181468,354,7746
2751,新战神金刚：传奇的保护神 第六季,https://www.bilibili.com/bangumi/play/ss25013,0.0,2018-06-14 16:00:00,25013,1879,89313,273,2850
2752,超级机器人大战原创世纪 OVA,https://www.bilibili.com/bangumi/play/ss26029,0.0,2005-10-04 16:00:00,26029,1865,40445,84,642
2753,史诗创造者年代纪,https://www.bilibili.com/bangumi/play/ss4817,0.0,2007-01-06 16:00:00,4817,1857,10826,14,126
2754,YAT安心！宇宙旅行,https://www.bilibili.com/bangumi/play/ss2304,0.0,1996-10-05 16:00:00,2304,1847,35759,24,308
2755,新鬼武者,https://www.bilibili.com/bangumi/play/ss25566,0.0,2006-01-25 16:00:00,25566,1827,44235,106,586
2756,梦幻骑士IV 时之旅人,https://www.bilibili.com/bangumi/play/ss5096,0.0,2005-03-09 16:00:00,5096,1819,20369,7,85
2757,阿信,https://www.bilibili.com/bangumi/play/ss6087,0.0,1984-03-16 16:00:00,6087,1816,19055,82,766
2758,百变之星 妙啊！妙！,https://www.bilibili.com/bangumi/play/ss3779,0.0,2006-09-26 16:00:00,3779,1797,189938,493,8347
2759,VS骑士弹珠汽水&40炎,https://www.bilibili.com/bangumi/play/ss2298,0.0,1996-04-03 16:00:00,2298,1785,27303,24,653
2760,Infini-T Force（僅限港澳台地區）,https://www.bilibili.com/bangumi/play/ss6496,0.0,2017-10-03 16:00:00,6496,1764,40701,100,507
2761,战斗陀螺 剧场版,https://www.bilibili.com/bangumi/play/ss2090,0.0,2001-01-08 16:00:00,2090,1752,11782,10,49
2762,幻梦战记莉达,https://www.bilibili.com/bangumi/play/ss5449,0.0,1985-02-28 16:00:00,5449,1749,14304,31,134
2763,海豚便利店,https://www.bilibili.com/bangumi/play/ss2997,0.0,2004-06-09 16:00:00,2997,1716,7484,42,173
2764,相聚一刻番外篇 一刻岛飘流记,https://www.bilibili.com/bangumi/play/ss3963,0.0,1991-05-20 15:00:00,3963,1711,124757,148,13
2765,拳王创世纪1 日美决战篇,https://www.bilibili.com/bangumi/play/ss1881,0.0,2006-04-05 16:00:00,1881,1692,23936,13,122
2766,展开骑士,https://www.bilibili.com/bangumi/play/ss128,0.0,2014-04-05 16:00:00,128,1667,45249,81,237
2767,秋叶原电脑组 2011年的暑假,https://www.bilibili.com/bangumi/play/ss5475,0.0,1999-08-13 16:00:00,5475,1665,14378,6,55
2768,比得兔（特别篇）,https://www.bilibili.com/bangumi/play/ss5441,0.0,2015-01-23 16:00:00,5441,1664,44886,51,221
2769,盖塔机器人G,https://www.bilibili.com/bangumi/play/ss5918,0.0,1975-05-14 16:00:00,5918,1655,62191,50,990
2770,铁人28号,https://www.bilibili.com/bangumi/play/ss1953,0.0,2004-04-06 16:00:00,1953,1636,11850,36,82
2771,愤怒的小鸟 猪猪传系列 Season 4,https://www.bilibili.com/bangumi/play/ss25424,0.0,2017-10-19 16:00:00,25424,1623,43602,92,422
2772,愤怒的小鸟 猪猪传系列 Season 3,https://www.bilibili.com/bangumi/play/ss25423,0.0,2016-06-02 16:00:00,25423,1609,39961,65,272
2773,闪电十一人GO 究极之绊 狮鹫兽,https://www.bilibili.com/bangumi/play/ss24329,0.0,2011-12-22 16:00:00,24329,1578,48432,89,483
2774,我的小行星【中文】,https://www.bilibili.com/bangumi/play/ss3079,0.0,2005-12-31 16:00:00,3079,1576,9918,41,114
2775,机械女神J again,https://www.bilibili.com/bangumi/play/ss3265,0.0,1997-11-24 16:00:00,3265,1575,123048,94,2644
2776,雅诺斯的梦幻,https://www.bilibili.com/bangumi/play/ss5208,0.0,1985-12-31 16:00:00,5208,1569,10720,29,215
2777,无敌王,https://www.bilibili.com/bangumi/play/ss2156,0.0,2000-10-13 16:00:00,2156,1565,35768,23,147
2778,银河漂流VIFAM,https://www.bilibili.com/bangumi/play/ss2437,0.0,1983-10-20 16:00:00,2437,1563,26336,17,106
2779,盖塔机器人 剧场版,https://www.bilibili.com/bangumi/play/ss5920,0.0,1974-07-24 16:00:00,5920,1561,44004,55,550
2780,漫画同人会 OVA,https://www.bilibili.com/bangumi/play/ss2133,0.0,2001-04-01 16:00:00,2133,1543,10710,17,62
2781,爆丸4 机械波涛,https://www.bilibili.com/bangumi/play/ss25560,0.0,2011-02-12 16:00:00,25560,1542,48199,60,148
2782,超剧场版 Keroro军曹3 Keroro 对 Keroro 天空大决战,https://www.bilibili.com/bangumi/play/ss27809,0.0,2008-02-29 16:00:00,27809,1541,17912,100,488
2783,昆虫小精灵,https://www.bilibili.com/bangumi/play/ss2806,0.0,1986-06-12 15:00:00,2806,1539,11383,93,378
2784,科学小飞侠II（1978）,https://www.bilibili.com/bangumi/play/ss6144,0.0,1978-09-30 16:00:00,6144,1536,22599,45,75
2785,科学小飞侠F（1979）,https://www.bilibili.com/bangumi/play/ss6160,0.0,1979-10-06 16:00:00,6160,1524,24283,29,40
2786,银河战国群雄传,https://www.bilibili.com/bangumi/play/ss6074,0.0,1994-04-07 16:00:00,6074,1500,41316,51,468
2787,金星战记,https://www.bilibili.com/bangumi/play/ss5186,0.0,1989-03-10 16:00:00,5186,1486,21340,110,431
2788,地狱堂灵界通信,https://www.bilibili.com/bangumi/play/ss5573,0.0,1996-08-08 16:00:00,5573,1471,11886,25,143
2789,魔法阵都市 剧场版 上篇,https://www.bilibili.com/bangumi/play/ss2500,0.0,1991-08-16 15:00:00,2500,1467,101175,68,1163
2790,团地友夫,https://www.bilibili.com/bangumi/play/ss597,0.0,2013-04-06 16:00:00,597,1452,10701,42,130
2791,浪漫追星社  特典,https://www.bilibili.com/bangumi/play/ss2850,0.0,2009-07-06 16:00:00,2850,1438,135850,425,6142
2792,超时空世纪02,https://www.bilibili.com/bangumi/play/ss4004,0.0,1993-12-04 16:00:00,4004,1430,60235,35,1379
2793,再造人卡辛（OVA）,https://www.bilibili.com/bangumi/play/ss6510,0.0,1993-08-20 16:00:00,6510,1428,20122,36,203
2794,最强机器人 大王者,https://www.bilibili.com/bangumi/play/ss3134,0.0,1981-01-30 16:00:00,3134,1414,30032,24,200
2795,科学小飞侠 THE MOVIE,https://www.bilibili.com/bangumi/play/ss6399,0.0,1978-07-14 16:00:00,6399,1414,21569,29,74
2796,小小雪精灵 夏季特别篇,https://www.bilibili.com/bangumi/play/ss3969,0.0,2003-08-21 16:00:00,3969,1409,99499,211,3142
2797,頭文字D Legend1 -覺醒-（僅限港澳台地區）,https://www.bilibili.com/bangumi/play/ss28150,0.0,2014-08-22 16:00:00,28150,1404,3954,23,37
2798,超地下偶像,https://www.bilibili.com/bangumi/play/ss3132,0.0,2014-01-05 16:00:00,3132,1404,16575,26,217
2799,成为偶像www,https://www.bilibili.com/bangumi/play/ss344,0.0,2014-10-05 16:00:00,344,1403,79217,52,1205
2800,商人之星的小比索,https://www.bilibili.com/bangumi/play/ss6068,0.0,2017-04-02 16:00:00,6068,1388,32983,209,260
2801,至尊勇者,https://www.bilibili.com/bangumi/play/ss5453,0.0,1990-10-05 16:00:00,5453,1385,54274,37,138
2802,闪电十一人 最强军团王牙来袭,https://www.bilibili.com/bangumi/play/ss24334,0.0,2010-12-22 16:00:00,24334,1384,40041,74,471
2803,魔天战神 OVA,https://www.bilibili.com/bangumi/play/ss5838,0.0,1995-11-21 16:00:00,5838,1364,10657,23,22
2804,圣战士登拜因 OVA,https://www.bilibili.com/bangumi/play/ss4005,0.0,1988-02-24 16:00:00,4005,1362,99674,105,3797
2805,剧场版 虽然是玻璃假面,https://www.bilibili.com/bangumi/play/ss4046,0.0,2013-06-21 16:00:00,4046,1348,36838,67,1303
2806,加州危机,https://www.bilibili.com/bangumi/play/ss5273,0.0,1986-07-20 15:00:00,5273,1332,11695,15,127
2807,拉链超人组,https://www.bilibili.com/bangumi/play/ss5638,0.0,2014-10-29 16:00:00,5638,1323,8102,51,97
2808,铁人28号 白昼之残月,https://www.bilibili.com/bangumi/play/ss1954,0.0,2007-03-30 16:00:00,1954,1308,6349,19,8
2809,消防员山姆,https://www.bilibili.com/bangumi/play/ss3003,0.0,1985-12-31 16:00:00,3003,1299,83668,45,377
2810,前進吧！登山少女（僅限港澳台地區）,https://www.bilibili.com/bangumi/play/ss28184,0.0,2013-01-01 16:00:00,28184,1293,2241,20,11
2811,魔法阵都市 剧场版 下篇,https://www.bilibili.com/bangumi/play/ss3967,0.0,1992-07-17 16:00:00,3967,1292,101175,68,1163
2812,钢铁杰克,https://www.bilibili.com/bangumi/play/ss2475,0.0,1975-10-04 16:00:00,2475,1288,36828,25,131
2813,狗狗向前冲,https://www.bilibili.com/bangumi/play/ss25535,0.0,2003-08-17 16:00:00,25535,1288,14662,37,88
2814,和殿下一起,https://www.bilibili.com/bangumi/play/ss3978,0.0,2010-03-24 16:00:00,3978,1278,19916,29,535
2815,网络争霸战,https://www.bilibili.com/bangumi/play/ss5356,0.0,1999-09-24 16:00:00,5356,1252,10621,10,25
2816,敌人是海盗- 猫们的飨宴,https://www.bilibili.com/bangumi/play/ss5880,0.0,1989-12-25 16:00:00,5880,1250,9412,17,31
2817,银河烈风,https://www.bilibili.com/bangumi/play/ss2441,0.0,1982-07-05 16:00:00,2441,1226,17141,12,25
2818,赤足小子1,https://www.bilibili.com/bangumi/play/ss5492,0.0,1983-07-20 16:00:00,5492,1222,17716,32,556
2819,魔法提琴手 剧场版,https://www.bilibili.com/bangumi/play/ss6037,0.0,1996-04-19 16:00:00,6037,1212,11218,19,112
2820,银河铁道物语 被遗忘时间的惑星,https://www.bilibili.com/bangumi/play/ss25557,0.0,2007-01-23 16:00:00,25557,1186,5831,13,11
2821,1磅的福音,https://www.bilibili.com/bangumi/play/ss5889,0.0,1988-12-01 16:00:00,5889,1183,13044,81,269
2822,轰烈弹珠人,https://www.bilibili.com/bangumi/play/ss4951,0.0,2006-01-08 16:00:00,4951,1183,33403,15,92
2823,银河铁道物语II 永远的分歧点,https://www.bilibili.com/bangumi/play/ss25559,0.0,2006-10-03 16:00:00,25559,1166,9480,18,44
2824,勇者指令 OVA,https://www.bilibili.com/bangumi/play/ss2302,0.0,1996-02-03 16:00:00,2302,1164,17682,12,137
2825,超电动机器人 铁人28号FX,https://www.bilibili.com/bangumi/play/ss1952,0.0,1992-04-04 16:00:00,1952,1160,36996,17,70
2826,HEROMAN短篇,https://www.bilibili.com/bangumi/play/ss5766,0.0,2010-03-31 16:00:00,5766,1159,10682,22,60
2827,银河疾风,https://www.bilibili.com/bangumi/play/ss2434,0.0,1983-10-02 16:00:00,2434,1157,15376,10,15
2828,踢向明天,https://www.bilibili.com/bangumi/play/ss6072,0.0,1992-04-13 16:00:00,6072,1155,37112,35,150
2829,阿大是我哥,https://www.bilibili.com/bangumi/play/ss5432,0.0,2007-08-17 16:00:00,5432,1153,16945,45,290
2830,神秘的世界 EL-HAZARD 2  OVA,https://www.bilibili.com/bangumi/play/ss4031,0.0,1997-03-20 16:00:00,4031,1129,58349,68,908
2831,机甲创世记 OVA,https://www.bilibili.com/bangumi/play/ss4056,0.0,1985-09-20 16:00:00,4056,1126,62127,49,1006
2832,火圣旅团999.9,https://www.bilibili.com/bangumi/play/ss5697,0.0,1998-11-01 16:00:00,5697,1125,7335,16,90
2833,ALL OUT!!（僅限台湾地區）,https://www.bilibili.com/bangumi/play/ss5531,0.0,2016-10-05 16:00:00,5531,1124,6121,30,73
2834,裸狼,https://www.bilibili.com/bangumi/play/ss5931,0.0,2013-08-26 16:00:00,5931,1120,41497,50,1487
2835,宇宙战舰山本洋子,https://www.bilibili.com/bangumi/play/ss2226,0.0,1996-03-05 16:00:00,2226,1117,26533,21,113
2836,咬屁屁虫 第一季,https://www.bilibili.com/bangumi/play/ss5887,0.0,2012-10-06 16:00:00,5887,1110,27066,19,380
2837,破里拳 Hurricane Polimar,https://www.bilibili.com/bangumi/play/ss6489,0.0,1974-09-30 16:00:00,6489,1104,18755,39,158
2838,超音战士Borgman 最后一战,https://www.bilibili.com/bangumi/play/ss2502,0.0,1989-09-15 15:00:00,2502,1102,68713,47,2098
2839,Hello Kitty 苹果森林 第一季,https://www.bilibili.com/bangumi/play/ss25940,0.0,2006-03-31 16:00:00,25940,1069,14852,33,44
2840,贮金大冒险,https://www.bilibili.com/bangumi/play/ss25556,0.0,2003-04-06 16:00:00,25556,1062,18240,72,228
2841,铃铛猫娘 夏季特别篇 2000,https://www.bilibili.com/bangumi/play/ss25570,0.0,2000-08-27 16:00:00,25570,1034,6402,24,12
2842,卡姆伊之剑,https://www.bilibili.com/bangumi/play/ss26136,0.0,1985-03-08 16:00:00,26136,1025,15783,45,116
2843,练马萝卜兄弟,https://www.bilibili.com/bangumi/play/ss4948,0.0,2006-01-08 16:00:00,4948,1022,9819,39,558
2844,超音战士 新世纪2058,https://www.bilibili.com/bangumi/play/ss2503,0.0,1993-09-30 16:00:00,2503,1020,68713,47,2098
2845,铁子之旅,https://www.bilibili.com/bangumi/play/ss1358,0.0,2007-06-23 16:00:00,1358,1018,11338,15,244
2846,机甲界卡利安,https://www.bilibili.com/bangumi/play/ss2431,0.0,1984-10-04 16:00:00,2431,1011,24400,26,578
2847,WASIMO,https://www.bilibili.com/bangumi/play/ss5911,0.0,2014-03-09 16:00:00,5911,981,10276,14,150
2848,超速变形螺旋杰特,https://www.bilibili.com/bangumi/play/ss4342,0.0,2012-10-01 16:00:00,4342,951,25786,36,28
2849,驰风！赛艇王,https://www.bilibili.com/bangumi/play/ss1918,0.0,2004-01-09 16:00:00,1918,945,26062,54,132
2850,大运动会 OVA,https://www.bilibili.com/bangumi/play/ss3991,0.0,1997-05-24 16:00:00,3991,923,15860,26,649
2851,蓝色计划 地球SOS,https://www.bilibili.com/bangumi/play/ss5223,0.0,2006-07-01 16:00:00,5223,918,4446,22,127
2852,农业娘,https://www.bilibili.com/bangumi/play/ss4578,0.0,2010-10-06 16:00:00,4578,889,9588,30,108
2853,如果在梦里遇见你 OVA,https://www.bilibili.com/bangumi/play/ss3989,0.0,1998-04-20 16:00:00,3989,889,46976,73,1833
2854,万能蔬菜卜卜侠,https://www.bilibili.com/bangumi/play/ss958,0.0,2011-03-04 16:00:00,958,886,14036,21,1111
2855,暗黑之猫 Dark Cat,https://www.bilibili.com/bangumi/play/ss2828,0.0,1991-11-27 16:00:00,2828,862,8294,11,149
2856,Doamaiger D,https://www.bilibili.com/bangumi/play/ss1506,0.0,2015-01-04 16:00:00,1506,859,5483,28,23
2857,拳王创世纪1 影道篇,https://www.bilibili.com/bangumi/play/ss3980,0.0,2010-04-01 16:00:00,3980,855,13983,12,115
2858,宇宙战舰山本洋子II,https://www.bilibili.com/bangumi/play/ss4040,0.0,1997-08-05 16:00:00,4040,843,26533,21,113
2859,合身战队机器人MECHANDER,https://www.bilibili.com/bangumi/play/ss2468,0.0,1977-03-02 16:00:00,2468,827,25121,12,31
2860,铃铛猫娘 圣诞特别篇,https://www.bilibili.com/bangumi/play/ss25852,0.0,2000-12-15 16:00:00,25852,822,5414,32,2
2861,忍空,https://www.bilibili.com/bangumi/play/ss26230,0.0,1995-01-13 16:00:00,26230,821,17760,54,148
2862,爆TECH！爆丸,https://www.bilibili.com/bangumi/play/ss4557,0.0,2012-04-06 16:00:00,4557,818,23317,33,96
2863,寿司忍者,https://www.bilibili.com/bangumi/play/ss4099,0.0,2014-07-02 16:00:00,4099,818,9817,12,335
2864,银河四驱车,https://www.bilibili.com/bangumi/play/ss27500,0.0,2010-08-08 16:00:00,27500,798,19968,36,37
2865,碧奇魂2,https://www.bilibili.com/bangumi/play/ss26947,0.0,1996-07-23 16:00:00,26947,785,10507,20,16
2866,铁甲飞天侠,https://www.bilibili.com/bangumi/play/ss2482,0.0,1972-10-03 16:00:00,2482,784,31031,32,231
2867,完全胜利大帝王,https://www.bilibili.com/bangumi/play/ss5274,0.0,2001-12-21 16:00:00,5274,783,7931,9,4
2868,铁鼻子,https://www.bilibili.com/bangumi/play/ss5205,0.0,2001-12-31 16:00:00,5205,779,18231,13,192
2869,无敌龙卷风,https://www.bilibili.com/bangumi/play/ss2473,0.0,1976-09-04 16:00:00,2473,769,19121,15,73
2870,彻之进,https://www.bilibili.com/bangumi/play/ss4955,0.0,2006-01-06 16:00:00,4955,759,8701,42,30
2871,重战机艾尔盖姆 OVA,https://www.bilibili.com/bangumi/play/ss4003,0.0,1986-11-04 16:00:00,4003,759,92915,63,1900
2872,宇宙魔神大剑豪,https://www.bilibili.com/bangumi/play/ss2461,0.0,1978-07-26 16:00:00,2461,724,12174,14,83
2873,超音战士Borgman Lovers Rain,https://www.bilibili.com/bangumi/play/ss4044,0.0,1990-12-26 16:00:00,4044,719,68713,47,2098
2874,超时空游侠,https://www.bilibili.com/bangumi/play/ss25531,0.0,1989-10-18 16:00:00,25531,712,8539,19,13
2875,无责任舰长OVA,https://www.bilibili.com/bangumi/play/ss3997,0.0,1995-08-31 16:00:00,3997,706,28494,140,834
2876,铃铛猫娘 暑假特别篇,https://www.bilibili.com/bangumi/play/ss25575,0.0,2001-08-01 16:00:00,25575,671,3939,13,10
2877,小双侠,https://www.bilibili.com/bangumi/play/ss4695,0.0,2008-01-13 16:00:00,4695,665,11203,31,63
2878,Hello Kitty 苹果森林 第二季,https://www.bilibili.com/bangumi/play/ss25945,0.0,2007-01-01 16:00:00,25945,663,12422,32,37
2879,超能力魔美 星空的跳舞娃娃,https://www.bilibili.com/bangumi/play/ss2495,0.0,1988-03-11 16:00:00,2495,655,90390,168,10859
2880,铃铛猫娘 赏花特别篇,https://www.bilibili.com/bangumi/play/ss25562,0.0,2001-04-05 16:00:00,25562,629,3948,19,9
2881,科学小飞侠 特番,https://www.bilibili.com/bangumi/play/ss25577,0.0,2011-04-17 16:00:00,25577,628,10998,22,6
2882,超人战队BARATTACK,https://www.bilibili.com/bangumi/play/ss2465,0.0,1977-07-02 16:00:00,2465,627,17062,13,61
2883,赤足小子2,https://www.bilibili.com/bangumi/play/ss5493,0.0,1986-06-13 15:00:00,5493,626,9694,32,250
2884,无责任舰长 特别篇 孤独一人的战争,https://www.bilibili.com/bangumi/play/ss3996,0.0,1994-09-30 16:00:00,3996,618,28493,140,834
2885,苍之流星SPT雷兹纳 OVA,https://www.bilibili.com/bangumi/play/ss4036,0.0,1986-08-20 15:00:00,4036,615,12813,14,211
2886,钻石王牌 act II 后半,https://www.bilibili.com/bangumi/play/ss28635,9.8,2019-09-23 16:00:00,28635,606,72910,859,967
2887,古町与团五郎,https://www.bilibili.com/bangumi/play/ss4277,0.0,2012-11-12 16:00:00,4277,580,6734,21,83
2888,决斗大师 VSRF,https://www.bilibili.com/bangumi/play/ss6192,0.0,2016-04-02 16:00:00,6192,567,25794,42,47
2889,咬屁屁虫 第四季,https://www.bilibili.com/bangumi/play/ss5908,0.0,2015-10-04 16:00:00,5908,558,13385,15,46
2890,绝对无敌雷神王OVA,https://www.bilibili.com/bangumi/play/ss3305,0.0,1992-09-29 16:00:00,3305,556,72236,59,745
